"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1002.9","1005.1","25.8","24.9","95","3.4","230","5.2","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1002.4","1004.6","26.1","24.7","92","1.4","290","6.2","210","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1002.5","1004.7","25.8","24.8","94","2.1","270","4.3","270","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1003.2","1005.4","25.8","24.8","94","1.9","300","3.2","260","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1002.6","1004.8","25.5","24.5","94","2.6","230","4.1","220","0.0","0.0","--","0.00","--","0","--","26.4","26.6","27.2","28.0","29.4","30.9","31.9"
"06","1002.9","1005.1","25.6","24.4","93","1.4","250","3.4","230","0.0","0.0","0.0","0.03","--","0","--","--","--","--","--","--","--","--"
"07","1003.3","1005.5","26.3","24.7","91","1.7","250","3.5","250","0.0","0.0","0.0","0.29","--","0","--","--","--","--","--","--","--","--"
"08","1003.2","1005.4","28.6","25.2","82","1.3","280","4.3","220","0.0","0.0","0.8","1.25","25.0","2","10.0","--","--","--","--","--","--","--"
"09","1004.0","1006.2","29.7","25.9","80","1.3","100","2.8","90","0.0","0.0","0.4","1.48","20.0","4","9.0","27.6","27.2","27.5","27.9","29.3","30.7","31.9"
"10","1005.0","1007.2","30.9","25.7","74","1.5","100","4.2","100","0.0","0.0","0.8","2.45","--","7","--","--","--","--","--","--","--","--"
"11","1004.8","1007.0","30.2","25.5","76","1.9","110","3.5","110","0.0","0.0","0.3","2.08","20.0","7","9.0","--","--","--","--","--","--","--"
"12","1004.8","1007.0","29.6","26.4","83","3.4","140","7.2","140","0.0","0.0","0.0","1.97","--","8","--","--","--","--","--","--","--","--"
"13","1004.5","1006.7","29.0","26.0","84","2.0","100","5.1","140","0.0","0.0","0.0","1.32","--","5","--","--","--","--","--","--","--","--"
"14","1004.2","1006.4","28.1","25.1","84","2.3","10","5.9","350","0.0","0.0","0.0","0.54","10.0","2","10.0","28.9","29.0","29.3","29.0","29.6","30.7","31.8"
"15","1003.6","1005.8","27.0","25.4","91","3.9","290","7.1","350","T","0.4","0.0","0.26","--","1","--","--","--","--","--","--","--","--"
"16","1003.5","1005.7","27.1","25.5","91","0.9","300","7.2","290","1.5","1.0","0.0","0.25","--","1","--","--","--","--","--","--","--","--"
"17","1003.6","1005.8","27.8","25.8","89","0.2","0","1.3","70","T","0.5","0.0","0.30","20.0","1","10.0","--","--","--","--","--","--","--"
"18","1003.6","1005.8","27.1","25.7","92","3.1","230","4.9","230","0.0","0.0","0.0","0.17","--","0","--","--","--","--","--","--","--","--"
"19","1003.9","1006.1","26.7","25.5","93","3.0","240","4.8","240","0.0","0.0","0.0","0.01","--","0","--","--","--","--","--","--","--","--"
"20","1004.4","1006.6","26.6","25.4","93","3.3","220","5.9","220","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1004.9","1007.1","26.5","25.3","93","2.4","220","4.5","220","0.0","0.0","--","0.00","--","0","--","27.7","27.9","28.6","29.1","30.0","31.0","31.7"
"22","1005.0","1007.2","26.4","25.2","93","1.6","230","3.3","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1005.2","1007.4","26.5","25.1","92","1.4","260","3.5","270","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1005.0","1007.2","26.5","24.9","91","1.5","280","3.4","270","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
