"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1006.6","1008.8","28.3","24.7","81","0.9","320","1.7","250","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1006.4","1008.6","27.5","24.6","84","0.8","280","1.7","290","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1006.3","1008.5","27.1","24.2","84","0.9","280","2.4","310","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1006.5","1008.7","26.8","24.1","85","1.0","260","2.6","260","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1006.6","1008.8","26.6","23.9","85","1.3","260","2.7","250","0.0","0.0","--","0.00","--","0","--","27.5","27.9","28.6","29.4","30.2","31.0","29.7"
"06","1007.1","1009.3","26.7","24.0","85","1.3","250","2.4","230","0.0","0.0","0.3","0.07","--","0","--","--","--","--","--","--","--","--"
"07","1007.3","1009.5","28.9","24.0","75","1.2","350","2.7","360","0.0","0.0","1.0","0.62","--","0","--","--","--","--","--","--","--","--"
"08","1007.5","1009.7","30.6","25.0","72","2.7","30","5.8","10","0.0","0.0","1.0","1.43","20.0","2","2.0","--","--","--","--","--","--","--"
"09","1007.4","1009.6","31.5","25.6","71","4.0","40","6.1","30","0.0","0.0","1.0","2.21","20.0","5","2.0","28.6","28.2","28.4","28.8","29.8","30.8","29.8"
"10","1007.2","1009.4","31.4","26.2","74","4.5","50","6.5","60","0.0","0.0","1.0","2.87","--","9","--","--","--","--","--","--","--","--"
"11","1006.8","1009.0","32.0","25.4","68","3.4","60","7.7","80","0.0","0.0","1.0","3.36","20.0","12","2.0","--","--","--","--","--","--","--"
"12","1006.3","1008.5","32.1","25.2","67","4.0","80","6.7","80","0.0","0.0","1.0","3.60","--","14","--","--","--","--","--","--","--","--"
"13","1005.9","1008.1","32.5","26.8","72","4.1","80","6.8","80","0.0","0.0","1.0","3.62","--","14","--","--","--","--","--","--","--","--"
"14","1005.5","1007.6","32.5","26.8","72","3.5","80","6.5","80","0.0","0.0","1.0","3.36","20.0","12","2.0","33.3","32.7","31.9","30.2","30.0","30.8","29.9"
"15","1005.4","1007.5","32.8","26.4","69","3.6","80","6.7","70","0.0","0.0","1.0","2.87","--","8","--","--","--","--","--","--","--","--"
"16","1005.4","1007.6","31.9","27.4","77","3.0","70","7.1","80","0.0","0.0","0.9","1.97","--","5","--","--","--","--","--","--","--","--"
"17","1005.2","1007.4","31.0","27.2","80","2.4","80","4.8","70","0.0","0.0","0.4","0.81","20.0","2","8.0","--","--","--","--","--","--","--"
"18","1005.1","1007.3","30.8","25.4","73","2.7","40","4.5","20","0.0","0.0","0.1","0.29","--","0","--","--","--","--","--","--","--","--"
"19","1005.3","1007.5","30.4","25.5","75","1.5","10","4.4","30","0.0","0.0","0.0","0.02","--","0","--","--","--","--","--","--","--","--"
"20","1005.6","1007.8","30.1","26.3","80","1.7","40","2.9","20","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1005.8","1008.0","29.7","26.7","84","1.3","360","2.4","40","0.0","0.0","--","0.00","--","0","--","30.6","31.2","31.8","32.1","31.8","31.5","30.0"
"22","1006.0","1008.2","29.5","26.3","83","0.9","10","2.2","350","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1006.2","1008.4","28.5","25.5","84","1.5","240","2.4","230","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1006.1","1008.3","28.5","25.3","83","1.2","250","2.2","250","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
